date,ensemble_ret,cum_log_ret,cum_ret
2001-05-31,0.0791700958727813,9.021203900167942,8275.735448815534
2001-06-30,0.08296040148647427,9.100902303793927,8962.376744646604
2001-07-31,0.06896229536495783,9.16759066427463,9580.511779178318
2001-08-31,0.058415409895615014,9.224363557601398,10140.219717178683
2001-09-30,0.09818480228600718,9.318022194619422,11135.93337004883
2001-10-31,-0.03849289904745441,9.278768865924906,10707.240518137312
2001-11-30,-0.07877988249746314,9.196712593016604,9863.646588363881
2001-12-31,-0.03527450523473157,9.160800913523499,9515.676060643864
2002-01-31,0.15238455487150446,9.302634235085995,10965.87050600138
2002-02-28,0.073386860248228,9.373453174527231,11770.694699185717
2002-03-31,0.048472095330359975,9.420787131637214,12341.29340684454
2002-04-30,0.09674995040258201,9.513138347479225,13535.409681810863
2002-05-31,0.0645310633834487,9.575672733601149,14408.928592972126
2002-06-30,-0.0037392690947323703,9.57192645596306,14355.045992327126
2002-07-31,-0.0159202758567685,9.55587809122196,14126.493779916824
2002-08-31,0.08269823022458907,9.63533437796089,15294.812513024835
2002-09-30,0.007551632582171051,9.642857639706962,15410.320869168972
2002-10-31,0.046613107640929095,9.688416978606034,16128.690427732443
2002-11-30,-0.015726727639318833,9.672565273933952,15875.023179468966
2002-12-31,0.051600352680287676,9.722878423182426,16694.231574689988
2003-01-31,0.111357348081028,9.828460527560583,18553.36828844611
2003-02-28,0.03212299188365564,9.860078365700636,19149.39011038222
2003-03-31,0.03269619111839916,9.892251409114047,19775.53492542318
2003-04-30,-0.028775112437205427,9.863054175688298,19206.462909325808
2003-05-31,0.0331110680590283,9.895628879948204,19842.442520957757
2003-06-30,0.07209939068841595,9.965247653493444,21273.142635879416
2003-07-31,0.027127913242398643,9.992014127066193,21850.26573161197
2003-08-31,0.04823540160097725,10.039122307590043,22904.270309665942
2003-09-30,0.03592255080609022,10.074414690723643,23727.08604609215
2003-10-31,0.022844921560299544,10.097002574374265,24269.152310591162
2003-11-30,0.04085527898694998,10.137045333196701,25260.716154296133
2003-12-31,0.03780586563864422,10.174154073125528,26215.75720102702
2004-01-31,0.051467625378882116,10.22434099982393,27565.07143929859
2004-02-29,0.03542098158490911,10.259149089335404,28541.488748118274
2004-03-31,0.03417657438878893,10.292754619110088,29516.97323805951
2004-04-30,0.041433712613288105,10.333352952728864,30740.012458131998
2004-05-31,0.004873470676928762,10.338214586489904,30889.827880925804
2004-06-30,0.022141283030130646,10.360114310429369,31573.790444072434
2004-07-31,0.02775508773981511,10.387491207580094,32450.151523213943
2004-08-31,0.009429706537916964,10.396876731967955,32756.15635889533
2004-09-30,0.03285027933892976,10.429198973884542,33832.23809563404
2004-10-31,0.028827183234497275,10.457618470309733,34807.55504963326
2004-11-30,0.10626361553898928,10.55860669540585,38506.43796089523
2004-12-31,0.0174365468935285,10.575892970020485,39177.874708650015
2005-01-31,0.04604419270904892,10.620908584014575,40981.83436585878
2005-02-28,0.04695914686311627,10.66679849590877,42906.35330371191
2005-03-31,0.10341718369296887,10.76521039104679,47343.710942101
2005-04-30,-0.023129633835618685,10.741809069699398,46248.645113957
2005-05-31,-0.008477778081874209,10.733295150849685,45856.55088631543
2005-06-30,0.04956257487923938,10.78166863286606,48129.369185896976
2005-07-31,0.0008454782626007464,10.782513753913245,48170.06236681461
2005-08-31,0.01186843007221617,10.794312306516447,48741.777252019514
2005-09-30,0.038259966266594454,10.831858509100083,50606.67426542191
2005-10-31,-0.021796994857706885,10.809820450332872,49503.579049698004
2005-11-30,0.05743501642054069,10.865666630189684,52346.87536030936
2005-12-31,0.028609640269335886,10.893874656728181,53844.52924323184
2006-01-31,0.04160506068978358,10.934637507761687,56084.77575527001
2006-02-28,-0.016631475624912087,10.917866176305038,55151.98654289196
2006-03-31,0.02512033160997337,10.942676178697614,56537.4478541298
2006-04-30,0.058602983635094384,10.999626277607993,59850.769588479
2006-05-31,0.0006558231812725293,11.000281885831221,59890.02176641531
2006-06-30,0.01696609036284495,11.017105659532366,60906.13825362743
2006-07-31,0.01790756292863381,11.034854770913757,61996.83666470727
2006-08-31,0.0004244732399834166,11.03527915409046,62023.153087308296
2006-09-30,0.04458755691173186,11.078901279218526,64788.65854299062
2006-10-31,0.013088037135890247,11.091904408049313,65636.62800002293
2006-11-30,0.0406064695887037,11.131708095075592,68301.9403452805
2006-12-31,0.040804337150132236,11.171701910414248,71088.9965514747
2007-01-31,0.059808898182719686,11.229790517551693,75340.81091703175
2007-02-28,0.03937752883681698,11.268412521549813,78307.58524903518
2007-03-31,-0.008383827325887236,11.259993352271096,77651.05959217275
2007-04-30,0.007976680063321787,11.267938386794842,78270.46522779751
2007-05-31,0.01635736566637769,11.284163411966482,79550.78020577176
2007-06-30,0.04643503024330914,11.329552590041416,83244.76952553586
2007-07-31,0.03752744750244974,11.366393018238242,86368.77077120643
