date,repeat_idx,window_idx,year,strategy_ret
1988-01-31,2,8,1988,-0.02348647427991076
1988-02-29,2,8,1988,0.017488580123953636
1988-03-31,2,8,1988,-0.007502992871967578
1988-04-30,2,8,1988,0.043616375044280224
1988-05-31,2,8,1988,0.027401969687470502
1988-06-30,2,8,1988,0.048958279972278765
1988-07-31,2,8,1988,0.01189771432438162
1988-08-31,2,8,1988,0.01541583654703589
1988-09-30,2,8,1988,0.026099836466645435
1988-10-31,2,8,1988,0.02277003584431862
1988-11-30,2,8,1988,0.01882026161077179
1988-12-31,2,8,1988,0.022383490779619396
1989-01-31,2,9,1989,0.04767340694461212
1989-02-28,2,9,1989,0.017461453105159706
1989-03-31,2,9,1989,0.027708419387131054
1989-04-30,2,9,1989,0.03599774099116006
1989-05-31,2,9,1989,0.0372863020164026
1989-06-30,2,9,1989,0.02736940543944507
1989-07-31,2,9,1989,0.016903404126699103
1989-08-31,2,9,1989,0.003811102186148057
1989-09-30,2,9,1989,0.029610815313993077
1989-10-31,2,9,1989,-0.001942113130478965
1989-11-30,2,9,1989,-0.009200396085141128
1989-12-31,2,9,1989,0.021779949118633048
1990-01-31,2,10,1990,0.038728581008147335
1990-02-28,2,10,1990,0.07323858882918376
1990-03-31,2,10,1990,0.005970044535668679
1990-04-30,2,10,1990,0.014324040703540868
1990-05-31,2,10,1990,0.03421246161255869
1990-06-30,2,10,1990,0.016002903188048034
1990-07-31,2,10,1990,0.02350000466294939
1990-08-31,2,10,1990,0.02772290757030656
1990-09-30,2,10,1990,0.03726075885281686
1990-10-31,2,10,1990,0.02747734959459445
1990-11-30,2,10,1990,0.08503770566741028
1990-12-31,2,10,1990,0.05030796027295669
1991-01-31,2,11,1991,0.021479738440906004
1991-02-28,2,11,1991,0.04389143426261437
1991-03-31,2,11,1991,0.0552960441638866
1991-04-30,2,11,1991,0.05439438661379263
1991-05-31,2,11,1991,0.05363782132900211
1991-06-30,2,11,1991,0.01818937737573667
1991-07-31,2,11,1991,0.04072409918933702
1991-08-31,2,11,1991,0.04030107715029322
1991-09-30,2,11,1991,0.00889053627792576
1991-10-31,2,11,1991,0.037893677651278414
1991-11-30,2,11,1991,-0.012937462974415807
1991-12-31,2,11,1991,0.03893113790944686
1992-01-31,2,12,1992,0.019478180309583988
1992-02-29,2,12,1992,0.09509973760209929
1992-03-31,2,12,1992,0.05567493197892201
1992-04-30,2,12,1992,0.05934777865252209
1992-05-31,2,12,1992,0.0448918331736737
1992-06-30,2,12,1992,0.05405777633866997
1992-07-31,2,12,1992,0.03973553519395277
1992-08-31,2,12,1992,0.026663714700035042
1992-09-30,2,12,1992,0.024738209834423836
1992-10-31,2,12,1992,0.061338851282122894
1992-11-30,2,12,1992,0.020250120260421764
1992-12-31,2,12,1992,0.030092822521925005
1995-01-31,2,15,1995,0.014899995570970099
1995-02-28,2,15,1995,0.04175510666254977
1995-03-31,2,15,1995,0.044219328088096053
1995-04-30,2,15,1995,0.027731223165436948
1995-05-31,2,15,1995,0.018336063322789357
1995-06-30,2,15,1995,0.029600578913376377
1995-07-31,2,15,1995,0.026107311473088934
1995-08-31,2,15,1995,-0.015236458250860636
1995-09-30,2,15,1995,0.029129645227271846
1995-10-31,2,15,1995,0.02342565457807182
1995-11-30,2,15,1995,0.013657900705281627
1995-12-31,2,15,1995,0.010278224675813194
1996-01-31,2,16,1996,0.0204695518604345
1996-02-29,2,16,1996,0.04328083168078496
1996-03-31,2,16,1996,0.03377123776908897
1996-04-30,2,16,1996,0.04505753043213097
1996-05-31,2,16,1996,0.05463254592805708
1996-06-30,2,16,1996,0.0604233186945122
1996-07-31,2,16,1996,0.035551745939084764
1996-08-31,2,16,1996,0.02960612315709909
1996-09-30,2,16,1996,0.03914207124084394
1996-10-31,2,16,1996,0.03486724939531902
1996-11-30,2,16,1996,0.03656252995781281
1996-12-31,2,16,1996,0.020813494896754978
1997-01-31,2,17,1997,0.04873627679574856
1997-02-28,2,17,1997,0.03750158929313695
1997-03-31,2,17,1997,0.05157964243393769
1997-04-30,2,17,1997,0.06931581670286366
1997-05-31,2,17,1997,0.027525363910268417
1997-06-30,2,17,1997,0.033883786059919166
1997-07-31,2,17,1997,0.04671002438183265
1997-08-31,2,17,1997,0.011379006539005488
1997-09-30,2,17,1997,-0.023622500699918003
1997-10-31,2,17,1997,0.04725134697828533
1997-11-30,2,17,1997,0.0778146592168597
1997-12-31,2,17,1997,0.022655848938977246
1998-01-31,2,18,1998,0.06071317210581493
1998-02-28,2,18,1998,0.04839582193262415
1998-03-31,2,18,1998,0.022400519070364125
1998-04-30,2,18,1998,0.023735091620227848
1998-05-31,2,18,1998,0.024122468692617634
1998-06-30,2,18,1998,0.06732803149007911
1998-07-31,2,18,1998,0.048612168566508296
1998-08-31,2,18,1998,0.008338633893648136
1998-09-30,2,18,1998,0.06815650302051368
1998-10-31,2,18,1998,0.043550436987544926
1998-11-30,2,18,1998,0.042349056491341894
1998-12-31,2,18,1998,0.05562678100217394
1999-01-31,2,19,1999,0.04260712621320717
1999-02-28,2,19,1999,0.026715935950034898
1999-03-31,2,19,1999,0.03373855899738015
1999-04-30,2,19,1999,0.04043492410925223
1999-05-31,2,19,1999,0.07890012404575923
1999-06-30,2,19,1999,0.07396689553013011
1999-07-31,2,19,1999,0.03916632186966819
1999-08-31,2,19,1999,0.011599327877532602
1999-09-30,2,19,1999,0.020039348009992377
1999-10-31,2,19,1999,0.04812202804675267
1999-11-30,2,19,1999,-0.0221415652505845
1999-12-31,2,19,1999,-0.15002782546884286
2000-01-31,2,20,2000,0.032428906656839736
2000-02-29,2,20,2000,0.08617083651480056
2000-03-31,2,20,2000,0.07441998092940653
2000-04-30,2,20,2000,0.059839076128632755
2000-05-31,2,20,2000,0.06323031223585948
2000-06-30,2,20,2000,0.04733028415041896
2000-07-31,2,20,2000,0.005988759315883378
2000-08-31,2,20,2000,0.05745525679333656
2000-09-30,2,20,2000,0.02856012164710169
2000-10-31,2,20,2000,0.026895357540554297
2000-11-30,2,20,2000,0.014664106839223569
2000-12-31,2,20,2000,0.07652202730003664
2001-01-31,2,21,2001,0.03910035765335141
2001-02-28,2,21,2001,0.06335282056827096
2001-03-31,2,21,2001,0.05236305763527847
2001-04-30,2,21,2001,0.06397567486028372
2001-05-31,2,21,2001,0.04999304875162629
2001-06-30,2,21,2001,0.0589322937974338
2001-07-31,2,21,2001,0.03439798152390867
2001-08-31,2,21,2001,0.0720885639217678
2001-09-30,2,21,2001,0.05948695604301637
2001-10-31,2,21,2001,0.014501540869895147
2001-11-30,2,21,2001,-0.03691018920769039
2001-12-31,2,21,2001,-0.030533980195547133
2002-01-31,2,22,2002,0.11020861903633472
2002-02-28,2,22,2002,0.04289333348918315
2002-03-31,2,22,2002,0.035985916311444516
2002-04-30,2,22,2002,0.0766217166348804
2002-05-31,2,22,2002,0.033026608662294295
2002-06-30,2,22,2002,0.026890413132422367
2002-07-31,2,22,2002,0.018620545158853464
2002-08-31,2,22,2002,0.04787712846133843
2002-09-30,2,22,2002,0.03438324955689127
2002-10-31,2,22,2002,0.006667748344224534
2002-11-30,2,22,2002,-0.016023790830651443
2002-12-31,2,22,2002,0.047144155391705654
2003-01-31,2,23,2003,0.05509312043170561
2003-02-28,2,23,2003,0.017303215272846267
2003-03-31,2,23,2003,0.031722192439632625
2003-04-30,2,23,2003,0.014964519685717548
2003-05-31,2,23,2003,0.011839821426935185
2003-06-30,2,23,2003,0.040364897402419664
2003-07-31,2,23,2003,-0.010761598005439478
2003-08-31,2,23,2003,0.03657177263106405
2003-09-30,2,23,2003,-0.0025738651824607946
2003-10-31,2,23,2003,0.01570168221471748
2003-11-30,2,23,2003,0.04535128344537903
2003-12-31,2,23,2003,0.002821328762243016
2004-01-31,2,24,2004,0.014640274277874893
2004-02-29,2,24,2004,0.01766728694421649
2004-03-31,2,24,2004,0.013709205733340826
2004-04-30,2,24,2004,0.025939640338816954
2004-05-31,2,24,2004,0.01922600052465858
2004-06-30,2,24,2004,0.03251646624708502
2004-07-31,2,24,2004,0.01839654727464244
2004-08-31,2,24,2004,-0.004044641625329883
2004-09-30,2,24,2004,0.02495132778370716
2004-10-31,2,24,2004,0.01624168655186516
2004-11-30,2,24,2004,0.0904618409495281
2004-12-31,2,24,2004,-0.005268969809265115
2005-01-31,2,25,2005,-0.0010020773877886637
2005-02-28,2,25,2005,0.05232254497963412
2005-03-31,2,25,2005,0.11991162673296445
2005-04-30,2,25,2005,-0.06880918274440777
2005-05-31,2,25,2005,-0.01123143102003167
2005-06-30,2,25,2005,0.08460473934227025
2005-07-31,2,25,2005,0.05199701601882871
2005-08-31,2,25,2005,0.0012735464187409197
2005-09-30,2,25,2005,0.03436672710643127
2005-10-31,2,25,2005,-0.10112968182804345
2005-11-30,2,25,2005,0.0841073460705594
2005-12-31,2,25,2005,0.045003944164028135
2006-01-31,2,26,2006,0.10258326943583135
2006-02-28,2,26,2006,-0.059223724635838845
2006-03-31,2,26,2006,0.044136776077840535
2006-04-30,2,26,2006,0.1520543127189072
2006-05-31,2,26,2006,-0.012576025391500744
2006-06-30,2,26,2006,0.019217016537102123
2006-07-31,2,26,2006,0.03662261314496065
2006-08-31,2,26,2006,-0.027674441755212973
2006-09-30,2,26,2006,0.08482286959263137
2006-10-31,2,26,2006,0.03620882702484484
2006-11-30,2,26,2006,0.07586073939040587
2006-12-31,2,26,2006,0.058572385287319534
2007-01-31,2,27,2007,0.03293061177686214
2007-02-28,2,27,2007,0.016497290769480862
2007-03-31,2,27,2007,-0.019992215452349565
2007-04-30,2,27,2007,-0.013415756081769438
2007-05-31,2,27,2007,0.03670136737731075
2007-06-30,2,27,2007,0.056073858564216025
2007-07-31,2,27,2007,0.0343992072770445
2007-08-31,2,27,2007,0.00682581488612818
2007-09-30,2,27,2007,0.010100647841287396
2007-10-31,2,27,2007,0.022222857455936867
2007-11-30,2,27,2007,-0.022608508100569642
2007-12-31,2,27,2007,0.008044472058559168
2008-01-31,2,28,2008,0.01167017585781689
2008-02-29,2,28,2008,0.06990451253470482
2008-03-31,2,28,2008,0.04195784706993288
2008-04-30,2,28,2008,0.0022714790310784756
2008-05-31,2,28,2008,0.057375056630877
2008-06-30,2,28,2008,0.009979201468850936
2008-07-31,2,28,2008,-5.951590078604645e-05
2008-08-31,2,28,2008,0.04040413248452714
2008-09-30,2,28,2008,-0.04593123965298053
2008-10-31,2,28,2008,0.00012754484438112258
2008-11-30,2,28,2008,0.006063485430286609
2008-12-31,2,28,2008,0.06886591127911258
2009-01-31,2,29,2009,0.018787523757980266
2009-02-28,2,29,2009,0.059140814702905366
2009-03-31,2,29,2009,0.04919088486657843
2009-04-30,2,29,2009,-0.010480869169995362
2009-05-31,2,29,2009,0.0587173195350605
2009-06-30,2,29,2009,0.07007929662471267
2009-07-31,2,29,2009,-0.07215242519872124
2009-08-31,2,29,2009,0.07187238835178356
2009-09-30,2,29,2009,-0.022319932652871355
2009-10-31,2,29,2009,0.019581132191271416
2009-11-30,2,29,2009,0.05887852565794456
2009-12-31,2,29,2009,0.02853025104380257
2010-01-31,2,30,2010,0.05535764626868159
2010-02-28,2,30,2010,0.024080236721990583
2010-03-31,2,30,2010,0.03328557940986549
2010-04-30,2,30,2010,-0.007795833972749611
2010-05-31,2,30,2010,0.007012342105276267
2010-06-30,2,30,2010,0.04437330454467928
2010-07-31,2,30,2010,0.03502630973715063
2010-08-31,2,30,2010,0.032076075522739084
2010-09-30,2,30,2010,0.04985301382093406
2010-10-31,2,30,2010,0.032393071453387746
2010-11-30,2,30,2010,0.0059401357471985
2010-12-31,2,30,2010,-0.008158075330752194
2011-01-31,2,31,2011,0.07848316160741964
2011-02-28,2,31,2011,0.05747812010757762
2011-03-31,2,31,2011,0.01783398575851046
2011-04-30,2,31,2011,0.018228926433051365
2011-05-31,2,31,2011,0.023219430760380966
2011-06-30,2,31,2011,0.045285971315910736
2011-07-31,2,31,2011,0.03479608192062497
2011-08-31,2,31,2011,0.021087654735091204
2011-09-30,2,31,2011,0.012213142142839646
2011-10-31,2,31,2011,-0.008490455289563839
2011-11-30,2,31,2011,0.010865881112376912
2011-12-31,2,31,2011,-0.007257788376855822
2012-01-31,2,32,2012,0.05348948923756992
2012-02-29,2,32,2012,0.007864063125943375
2012-03-31,2,32,2012,0.0206639879987962
2012-04-30,2,32,2012,0.01929745816283883
2012-05-31,2,32,2012,-0.009512517171416227
2012-06-30,2,32,2012,-0.03820114463735778
2012-07-31,2,32,2012,0.006101061106562652
2012-08-31,2,32,2012,-0.0236104394818698
2012-09-30,2,32,2012,-0.0052128630666760075
2012-10-31,2,32,2012,0.021244098908757544
2012-11-30,2,32,2012,0.004452237354379697
2012-12-31,2,32,2012,0.00014062990915985913
2014-01-31,2,34,2014,-0.02142428676673393
2014-02-28,2,34,2014,0.025165019435222556
2014-03-31,2,34,2014,0.05468357545541763
2014-04-30,2,34,2014,0.024537909610523184
2014-05-31,2,34,2014,0.04071266015850183
2014-06-30,2,34,2014,0.002029001113855893
2014-07-31,2,34,2014,0.03106995729380409
2014-08-31,2,34,2014,0.019000607499987974
2014-09-30,2,34,2014,0.03484734404003974
2014-10-31,2,34,2014,0.05885753634319013
2014-11-30,2,34,2014,0.01884428790443755
2014-12-31,2,34,2014,0.00239036297651516
2015-01-31,2,35,2015,0.01737555557073101
2015-02-28,2,35,2015,-0.006521881668946093
2015-03-31,2,35,2015,0.01636194966968068
2015-04-30,2,35,2015,0.00948351080577824
2015-05-31,2,35,2015,0.015269644233776735
2015-06-30,2,35,2015,-0.0017612103125664237
2015-07-31,2,35,2015,0.018697421208022747
2015-08-31,2,35,2015,0.011344026876819778
2015-09-30,2,35,2015,0.07790346938886972
2015-10-31,2,35,2015,0.020160728734647936
2015-11-30,2,35,2015,0.021792254541417738
2015-12-31,2,35,2015,-0.0041108316252677765
2017-01-31,2,37,2017,0.02076112334166326
2017-02-28,2,37,2017,-0.01032815019172839
2017-03-31,2,37,2017,-0.033370017753836106
2017-04-30,2,37,2017,0.010355062089467433
2017-05-31,2,37,2017,-0.008453437682522692
2017-06-30,2,37,2017,-0.03352535009665839
2017-07-31,2,37,2017,0.02349745728324097
2017-08-31,2,37,2017,-0.014923091618241617
2017-09-30,2,37,2017,-0.031840488874024846
2017-10-31,2,37,2017,0.00492891576415117
2017-11-30,2,37,2017,0.013917545659436661
2017-12-31,2,37,2017,-0.00891798945515601
2018-01-31,2,38,2018,0.03850489110101162
2018-02-28,2,38,2018,-0.031576429492592054
2018-03-31,2,38,2018,0.01548563447738674
2018-04-30,2,38,2018,-0.016432116430334417
2018-05-31,2,38,2018,-0.015561149607876017
2018-06-30,2,38,2018,0.025135654565110018
2018-07-31,2,38,2018,-0.002366286254583222
2018-08-31,2,38,2018,0.029698616373184435
2018-09-30,2,38,2018,-0.03466921967117457
2018-10-31,2,38,2018,0.003525222359802353
2018-11-30,2,38,2018,-0.020404250072382075
2018-12-31,2,38,2018,-0.02296367779085219
2019-01-31,2,39,2019,0.12949991760812252
2019-02-28,2,39,2019,0.01888285868735669
2019-03-31,2,39,2019,0.0429776211772569
2019-04-30,2,39,2019,0.011547456050671081
2019-05-31,2,39,2019,-0.004541502217879188
2019-06-30,2,39,2019,0.006015733891635089
2019-07-31,2,39,2019,-0.008467718046073394
2019-08-31,2,39,2019,-0.020209776022015805
2019-09-30,2,39,2019,0.013893780893447944
2019-10-31,2,39,2019,0.020049833935129456
2019-11-30,2,39,2019,-0.037696386061550125
2019-12-31,2,39,2019,-0.09659919693605348
2021-01-31,2,41,2021,0.06608398959940995
2021-02-28,2,41,2021,0.026447266711935914
2021-03-31,2,41,2021,0.10485069264828589
2021-04-30,2,41,2021,0.07280121943640984
2021-05-31,2,41,2021,0.02753854859638135
2021-06-30,2,41,2021,0.06187995594231119
2021-07-31,2,41,2021,0.04952350288295118
2021-08-31,2,41,2021,-0.017316647227050688
2021-09-30,2,41,2021,0.02484009522592965
2021-10-31,2,41,2021,0.059026616714997336
2021-11-30,2,41,2021,0.03679868231273818
2021-12-31,2,41,2021,0.06992455612038363
2023-01-31,2,43,2023,0.05048818524548243
2023-02-28,2,43,2023,0.033662536599936704
2023-03-31,2,43,2023,-0.023052295157630243
2023-04-30,2,43,2023,-0.013675795378212792
2023-05-31,2,43,2023,0.03214187135452812
2023-06-30,2,43,2023,0.07333257732716558
2023-07-31,2,43,2023,-0.01760975444720101
2023-08-31,2,43,2023,-0.04994060320329902
2023-09-30,2,43,2023,-0.059334585755856956
2023-10-31,2,43,2023,-0.032474951769612334
2023-11-30,2,43,2023,0.10097210367764173
2023-12-31,2,43,2023,0.0422524544415821
2024-01-31,2,44,2024,0.010118119718106151
2024-02-29,2,44,2024,0.02017354763648454
2024-03-31,2,44,2024,0.031789642763035565
2024-04-30,2,44,2024,-0.010420358312143056
2024-05-31,2,44,2024,0.019413000449415758
2024-06-30,2,44,2024,0.06329879940095183
2024-07-31,2,44,2024,0.05966108827433568
2024-08-31,2,44,2024,0.04854009490059636
2024-09-30,2,44,2024,0.0354086356014991
2024-10-31,2,44,2024,-0.024162192942981123
2024-11-30,2,44,2024,0.049219976288596395
2024-12-31,2,44,2024,0.015248428477192332
1981-01-31,3,1,1981,-0.0019175410414827725
1981-02-28,3,1,1981,0.024181067605068968
1981-03-31,3,1,1981,0.02515768251496999
1981-04-30,3,1,1981,0.04077647406865867
1981-05-31,3,1,1981,0.027148779638359013
1981-06-30,3,1,1981,0.011821290283970592
1981-07-31,3,1,1981,0.019625898366835214
1981-08-31,3,1,1981,0.025655153624670544
1981-09-30,3,1,1981,-0.005730924870079324
1981-10-31,3,1,1981,0.007161549595556982
1981-11-30,3,1,1981,0.038316842487984434
1981-12-31,3,1,1981,0.0041217269112645595
1982-01-31,3,2,1982,0.016800834655793268
1982-02-28,3,2,1982,0.011492751832707322
1982-03-31,3,2,1982,0.03158875498706106
1982-04-30,3,2,1982,0.03149778463820755
1982-05-31,3,2,1982,0.010152780131808006
1982-06-30,3,2,1982,0.016287059761755623
1982-07-31,3,2,1982,-0.0038624208873304635
1982-08-31,3,2,1982,0.01278812340460337
1982-09-30,3,2,1982,0.06781593763988143
1982-10-31,3,2,1982,0.05717962264001998
1982-11-30,3,2,1982,0.028106526592959268
1982-12-31,3,2,1982,0.021413613803389343
1983-01-31,3,3,1983,0.018715019289059116
1983-02-28,3,3,1983,0.03119184351206191
1983-03-31,3,3,1983,0.028758111807840086
1983-04-30,3,3,1983,0.024922605026533214
1983-05-31,3,3,1983,-0.004822744595431645
1983-06-30,3,3,1983,0.02873497890843497
1983-07-31,3,3,1983,0.015966152685353584
1983-08-31,3,3,1983,0.03521522471893302
1983-09-30,3,3,1983,0.02352193045960587
1983-10-31,3,3,1983,0.013705484622160334
1983-11-30,3,3,1983,0.007235952316162004
1983-12-31,3,3,1983,0.010137099770861864
1984-01-31,3,4,1984,-0.0022312872098682896
1984-02-29,3,4,1984,0.02252440806405768
1984-03-31,3,4,1984,-0.01169398262583247
1984-04-30,3,4,1984,0.03711206363823704
1984-05-31,3,4,1984,0.03327542236677776
1984-06-30,3,4,1984,0.01395760487023743
1984-07-31,3,4,1984,0.018065975938960952
1984-08-31,3,4,1984,0.05364624805148388
1984-09-30,3,4,1984,-3.4391635532727237e-06
1984-10-31,3,4,1984,0.0210727835870027
1984-11-30,3,4,1984,0.039985509411953925
1984-12-31,3,4,1984,0.021385016686543776
1985-01-31,3,5,1985,-0.019390290205381293
1985-02-28,3,5,1985,0.029404798552976757
1985-03-31,3,5,1985,0.020178189938864062
1985-04-30,3,5,1985,0.01830206566114027
1985-05-31,3,5,1985,0.03636268296875038
1985-06-30,3,5,1985,0.007674937282141636
1985-07-31,3,5,1985,0.005056953848503507
1985-08-31,3,5,1985,0.01087908052772597
1985-09-30,3,5,1985,0.009069896869136816
1985-10-31,3,5,1985,0.010622796244647282
1985-11-30,3,5,1985,0.03131531950535616
1985-12-31,3,5,1985,0.0221996025466647
1986-01-31,3,6,1986,0.005000409104890819
1986-02-28,3,6,1986,0.00918470449556681
1986-03-31,3,6,1986,0.010807154506427196
1986-04-30,3,6,1986,0.019702284269925804
1986-05-31,3,6,1986,0.030288389057679235
1986-06-30,3,6,1986,0.029595845537775542
1986-07-31,3,6,1986,0.0058790980648362745
1986-08-31,3,6,1986,0.025548892853492912
1986-09-30,3,6,1986,-0.024245588046505007
1986-10-31,3,6,1986,0.04123376945787929
1986-11-30,3,6,1986,0.028575539663138673
1986-12-31,3,6,1986,0.01089369778260713
1987-01-31,3,7,1987,0.04313756891457713
1987-02-28,3,7,1987,0.012722627919736707
1987-03-31,3,7,1987,-0.0010558250295811466
1987-04-30,3,7,1987,0.0048792534033395354
1987-05-31,3,7,1987,-0.00010542633516339674
1987-06-30,3,7,1987,0.025264444783504186
1987-07-31,3,7,1987,0.04929558510072219
1987-08-31,3,7,1987,0.04863929020614959
1987-09-30,3,7,1987,0.020574086902639104
1987-10-31,3,7,1987,-0.015967197024111854
1987-11-30,3,7,1987,0.04815690068414863
1987-12-31,3,7,1987,0.07566735595532592
1988-01-31,3,8,1988,-0.05120628616196421
1988-02-29,3,8,1988,0.02599740944168929
1988-03-31,3,8,1988,0.001809993916107911
1988-04-30,3,8,1988,0.023386638976611068
1988-05-31,3,8,1988,0.037694217199685354
1988-06-30,3,8,1988,0.02448430745506874
1988-07-31,3,8,1988,0.028445555534069147
1988-08-31,3,8,1988,0.029073889468522192
1988-09-30,3,8,1988,0.03701313829237729
1988-10-31,3,8,1988,0.031150383672413844
1988-11-30,3,8,1988,0.022255982227635127
1988-12-31,3,8,1988,0.03128916081066482
1989-01-31,3,9,1989,0.016651639201355803
1989-02-28,3,9,1989,0.020590217729522287
1989-03-31,3,9,1989,0.037689924335268535
1989-04-30,3,9,1989,0.044301517280712154
1989-05-31,3,9,1989,0.02305635650613235
1989-06-30,3,9,1989,0.010964988839901334
1989-07-31,3,9,1989,0.05058961232263225
1989-08-31,3,9,1989,0.027612749528511112
1989-09-30,3,9,1989,0.0456199156287801
1989-10-31,3,9,1989,0.03880143285993837
1989-11-30,3,9,1989,0.020526793467697115
1989-12-31,3,9,1989,0.047148833589915166
1990-01-31,3,10,1990,-0.009152860436386873
1990-02-28,3,10,1990,0.050967134010945554
1990-03-31,3,10,1990,0.0427065186488405
1990-04-30,3,10,1990,0.004431460545555461
1990-05-31,3,10,1990,0.03304163263543563
1990-06-30,3,10,1990,0.03246877513795783
